59,26948,Rosemont—La Petite-Patrie,-73.5557237895244,45.5719232404527,60,26948,Rosemont—La Petite-Patrie,-73.555932278588,45.5688603790988
61,26645,Dollard-des-Ormeaux,-73.8374400115889,45.4716700939706,62,26645,Dollard-des-Ormeaux,-73.8412905934712,45.4696670195821
63,26647,Dollard-des-Ormeaux,-73.7802026532185,45.4944157513313,64,26647,Dollard-des-Ormeaux,-73.7886291377019,45.4906506959873
65,26931,Ville-Marie,-73.5947622959877,45.4981453663007,66,26931,Ville-Marie,-73.594956496392,45.4975158542301
67,26932,Ville-Marie,-73.5947622959877,45.4981453663007,68,26932,Ville-Marie,-73.5943852091827,45.4975296453861
69,26933,Ville-Marie,-73.5845532620447,45.5143464955328,70,26933,Ville-Marie,-73.5823696513557,45.5130623076372
71,26936,Ville-Marie,-73.5436687466234,45.5328213758905,72,26936,Ville-Marie,-73.5439107801298,45.5325579004285
73,26721,Le Sud-Ouest,-73.556060344327,45.4913576546506,74,26721,Le Sud-Ouest,-73.5561866785526,45.4912876746324
75,26722,Le Sud-Ouest,-73.5562052404462,45.4903980787706,76,26722,Le Sud-Ouest,-73.556329529846,45.4903325988139
77,26724,Le Sud-Ouest,-73.5641239259025,45.4860279482181,78,26724,Le Sud-Ouest,-73.5642866803659,45.4859430012857
79,26917,Ville-Marie,-73.5435265189943,45.5052848712233,80,26917,Ville-Marie,-73.5434827390782,45.5051005101297
81,26634,Anjou,-73.5742944210303,45.6031127367208,82,26634,Anjou,-73.5736338579745,45.6028299887697
83,26635,Anjou,-73.5830962859803,45.6069439853245,84,26635,Anjou,-73.5807332378832,45.6059353543199
85,26636,Ahuntsic-Cartierville,-73.6626951458264,45.5752399782704,86,26636,Ahuntsic-Cartierville,-73.6635362351771,45.5753005957402
87,26640,Dollard-des-Ormeaux,-73.8363662688523,45.4706481536979,88,26640,Dollard-des-Ormeaux,-73.836871886273,45.4711304221492
89,26744,Verdun,-73.5648980312899,45.454172703148,90,26744,Verdun,-73.5649159961183,45.4542294735229
91,26755,Verdun,-73.5630459321285,45.4573925956644,92,26755,Verdun,-73.563107603333,45.4573152644718
93,26756,Verdun,-73.564196399976,45.4539797216915,94,26756,Verdun,-73.5641026690752,45.4541934888906
95,26794,Villeray—Saint-Michel—Parc-Extension,-73.6414305670467,45.5644833414282,96,26794,Villeray—Saint-Michel—Parc-Extension,-73.6415606305466,45.5646000686801
97,26796,Villeray—Saint-Michel—Parc-Extension,-73.6227129022956,45.5577199640781,98,26796,Villeray—Saint-Michel—Parc-Extension,-73.6228016359388,45.5572934371815
99,26758,Verdun,-73.5661342485877,45.4532869908048,100,26758,Verdun,-73.566047453578,45.4534112204475
101,26759,Verdun,-73.5667529815802,45.452356095001,102,26759,Verdun,-73.566838620219,45.4522297058332
103,26761,Verdun,-73.5721200090094,45.4463182481287,104,26761,Verdun,-73.5719806702051,45.4464217290142
105,26868,Ahuntsic-Cartierville,-73.7331518324794,45.5279045288931,106,26868,Ahuntsic-Cartierville,-73.7329633222013,45.5281376119091
107,26753,Verdun,-73.592939629175,45.4435458785081,108,26753,Verdun,-73.593033262251,45.4435828762067
109,26754,Verdun,-73.5653673377257,45.4542408242057,110,26754,Verdun,-73.5652960929549,45.4543260808197
111,26663,Lachine,-73.6709015394798,45.4311319863279,112,26663,Lachine,-73.6710701379485,45.4311830256532
113,26880,Ahuntsic-Cartierville,-73.6646860462696,45.5748103353274,114,26880,Ahuntsic-Cartierville,-73.6635362351771,45.5753005957402
115,26881,Lachine,-73.6761395735493,45.4283066741404,116,26881,Lachine,-73.6761275046517,45.4281242921579
117,26836,Pointe-Claire,-73.7976433944371,45.455475723109,118,26836,Pointe-Claire,-73.7989118246508,45.4545469143235
119,26974,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5154178319867,45.6959890741742,120,26974,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5126905035869,45.6965190392834
121,26975,Saint-Laurent,-73.6912251340166,45.5167856085162,122,26975,Saint-Laurent,-73.6915925909879,45.5198342829553
123,26976,Verdun,-73.5649159961183,45.4542294735229,124,26976,Verdun,-73.5633908138321,45.4552575996427
125,26978,Verdun,-73.5443300025759,45.4646161171148,126,26978,Verdun,-73.5439392057493,45.4647808505079
127,26943,Villeray—Saint-Michel—Parc-Extension,-73.6164969984902,45.560398889719,128,26943,Villeray—Saint-Michel—Parc-Extension,-73.6166447313935,45.5602318197599
129,26944,Villeray—Saint-Michel—Parc-Extension,-73.6164969984902,45.560398889719,130,26944,Villeray—Saint-Michel—Parc-Extension,-73.6155573469758,45.5604273790244
131,26911,Le Sud-Ouest,-73.5796040138171,45.4665137497575,132,26911,Le Sud-Ouest,-73.57885414865,45.4666341297287
133,26785,Ville-Marie,-73.5519617446855,45.4935061721349,134,26785,Ville-Marie,-73.551936530569,45.4936354012762
135,26735,Le Sud-Ouest,-73.5562052404462,45.4903980787706,136,26735,Le Sud-Ouest,-73.5550157874232,45.4907680442053
137,26737,Le Sud-Ouest,-73.556060344327,45.4913576546506,138,26737,Le Sud-Ouest,-73.5558905027451,45.4927133540289
139,26738,Le Sud-Ouest,-73.5728089698807,45.4795349411867,140,26738,Le Sud-Ouest,-73.5743934120919,45.4782654961536
141,26739,Le Sud-Ouest,-73.588897765605,45.4753764279598,142,26739,Le Sud-Ouest,-73.5909651708751,45.4741731439339
143,26786,Ville-Marie,-73.5888944811462,45.5039493038483,144,26786,Ville-Marie,-73.589051438459,45.5039930939298
145,26787,Ville-Marie,-73.5892526908754,45.5040482771992,146,26787,Ville-Marie,-73.589051438459,45.5039930939298
147,26695,Mercier-Hochelaga-Maisonneuve,-73.5094293739188,45.6047678921969,148,26695,Mercier-Hochelaga-Maisonneuve,-73.5101787743541,45.604563387201
149,26789,Ville-Marie,-73.521322637617,45.496250987209,150,26789,Ville-Marie,-73.519559705372,45.4957803242579
151,26790,Ville-Marie,-73.5275539962858,45.5029286530227,152,26790,Ville-Marie,-73.5265194850573,45.5012083077285
153,26791,Ville-Marie,-73.5516162332766,45.495398251612,154,26791,Ville-Marie,-73.551936530569,45.4936354012762
155,26701,Pierrefonds-Roxboro,-73.9057224546855,45.4575398073133,156,26701,Pierrefonds-Roxboro,-73.9062759659906,45.4582689684567
157,26702,Pierrefonds-Roxboro,-73.7639138450494,45.507124253055,158,26702,Pierrefonds-Roxboro,-73.7645199573225,45.5069380234494
159,26863,Pierrefonds-Roxboro,-73.7593961216138,45.507885969748,160,26863,Pierrefonds-Roxboro,-73.7591984446391,45.5075057851125
161,26864,Pierrefonds-Roxboro,-73.7611312408546,45.5098539307619,162,26864,Pierrefonds-Roxboro,-73.759803072293,45.5094127971521
163,26865,Pierrefonds-Roxboro,-73.7597568018827,45.5094533052919,164,26865,Pierrefonds-Roxboro,-73.759803072293,45.5094127971521
165,26866,Ahuntsic-Cartierville,-73.7590628050969,45.5099640119791,166,26866,Ahuntsic-Cartierville,-73.7586709857458,45.5111224566423
167,26867,Ahuntsic-Cartierville,-73.7331518324794,45.5279045288931,168,26867,Ahuntsic-Cartierville,-73.7309549912542,45.5267194040181
169,26885,Verdun,-73.5524096350029,45.4487521132071,170,26885,Verdun,-73.5521984649383,45.4480873994848
171,26816,Pierrefonds-Roxboro,-73.9066877140977,45.4588060636747,172,26816,Pierrefonds-Roxboro,-73.9068688378959,45.4590463985786
173,26818,Kirkland,-73.89538055862,45.445539029729,174,26818,Kirkland,-73.8951639141224,45.4455809026786
175,26819,Kirkland,-73.8951639141224,45.4455809026786,176,26819,Kirkland,-73.8937723412936,45.445752810983
177,26912,Ville-Marie,-73.5431492227672,45.5060715667926,178,26912,Ville-Marie,-73.5430391580981,45.5060605402515
179,26913,Ville-Marie,-73.5430742719315,45.5061253156796,180,26913,Ville-Marie,-73.5430391580981,45.5060605402515
181,26914,Ville-Marie,-73.5431492227672,45.5060715667926,182,26914,Ville-Marie,-73.5430742719315,45.5061253156796
183,26841,Dollard-des-Ormeaux,-73.8374400115889,45.4716700939706,184,26841,Dollard-des-Ormeaux,-73.8369385633273,45.4712023033386
185,26959,Anjou,-73.5773333868912,45.6044380549127,186,26959,Anjou,-73.5744533494327,45.6031864190839
187,26960,Anjou,-73.5830962859803,45.6069439853245,188,26960,Anjou,-73.5827427750371,45.607339715694
189,26961,Mercier-Hochelaga-Maisonneuve,-73.509224455843,45.5942329054202,190,26961,Mercier-Hochelaga-Maisonneuve,-73.5089892869014,45.5944072209642
191,26814,Pierrefonds-Roxboro,-73.9363655428382,45.4591864219889,192,26814,Pierrefonds-Roxboro,-73.9376656668174,45.459530769726
193,26970,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5262100446623,45.6867254204094,194,26970,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5261453195995,45.6869587569968
195,26971,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5261453195995,45.6869587569968,196,26971,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5259783427324,45.686791609656
197,26972,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5197265407984,45.6878242268268,198,26972,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5194539274256,45.6876815631024
199,26973,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5197014405433,45.6876392294391,200,26973,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5194539274256,45.6876815631024
201,26968,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4918788103662,45.6797814801844,202,26968,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4911522969383,45.6802889219047
203,26969,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5262100446623,45.6867254204094,204,26969,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5259783427324,45.686791609656
205,26918,Ville-Marie,-73.5437070983521,45.5051360582767,206,26918,Ville-Marie,-73.5435265189943,45.5052848712233
207,26921,Le Sud-Ouest,-73.5959454125764,45.4651654569997,208,26921,Le Sud-Ouest,-73.5956667845501,45.4649517065877
209,26962,Mercier-Hochelaga-Maisonneuve,-73.5102498280062,45.6005206368273,210,26962,Mercier-Hochelaga-Maisonneuve,-73.5098425652701,45.6004473366916
211,26965,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4931638603083,45.6853821004872,212,26965,Riviere-des-Prairies—Pointe-aux-Trembles,-73.492873094783,45.6852515196803
213,26919,Ville-Marie,-73.5435710123584,45.5058960273731,214,26919,Ville-Marie,-73.5434455572741,45.5060071157294
215,26920,,-73.5997853392902,45.463035913429,216,26920,,-73.6008169807913,45.4634360704173
217,26916,Ville-Marie,-73.5432998187363,45.5048671604106,218,26916,Ville-Marie,-73.5434051191068,45.5050093855831
219,27140,Verdun,-73.5505424733531,45.4487311782308,220,27140,Verdun,-73.5521984649383,45.4480873994848
221,27019,Kirkland,-73.8566833661518,45.4629033378076,222,27019,Kirkland,-73.8561400071566,45.4625753282954
223,27020,Kirkland,-73.8522533996807,45.4645867556532,224,27020,Kirkland,-73.8561400071566,45.4625753282954
225,27111,Verdun,-73.564196399976,45.4539797216915,226,27111,Verdun,-73.5642487169993,45.4538887173607
227,27093,LaSalle,-73.6447002436192,45.436521054744,228,27093,LaSalle,-73.6458871121014,45.4403315935506
229,27048,Saint-Laurent,-73.7635649072666,45.5025003161198,230,27048,Saint-Laurent,-73.7667501959099,45.4998719481592
231,27398,Verdun,-73.55931956103,45.4549976599631,232,27398,Verdun,-73.5579739493871,45.4571984852044
233,27316,Côte-Saint-Luc,-73.6686017927899,45.4732478968337,234,27316,Côte-Saint-Luc,-73.6718155536996,45.4760473031017
235,27317,Côte-Saint-Luc,-73.6636590934973,45.4770213070651,236,27317,Côte-Saint-Luc,-73.6623784055166,45.478371645619
237,27340,Verdun,-73.5798511177917,45.4624619165548,238,27340,Verdun,-73.5797302927386,45.4614750459815
239,27113,Lachine,-73.6450548258459,45.441718156975,240,27113,Lachine,-73.6453339515572,45.4417492070356
241,27114,Le Sud-Ouest,-73.6292907911726,45.4484696922036,242,27114,Le Sud-Ouest,-73.6276599178963,45.4502301963891
243,27397,Verdun,-73.55931956103,45.4549976599631,244,27397,Verdun,-73.561428995069,45.4484503978488
245,27246,Pierrefonds-Roxboro,-73.9376656668174,45.459530769726,246,27246,Pierrefonds-Roxboro,-73.9365362521293,45.4601981912441
247,27116,Le Sud-Ouest,-73.6167796376198,45.4568253270761,248,27116,Le Sud-Ouest,-73.6173051741659,45.4566538170153
249,27145,Verdun,-73.5439768595894,45.464854713627,250,27145,Verdun,-73.5439392057493,45.4647808505079
251,27212,Anjou,-73.5798905301708,45.6055361537053,252,27212,Anjou,-73.5790876568837,45.6051947781452
253,27209,Anjou,-73.5774905126584,45.6045003964338,254,27209,Anjou,-73.5782602849918,45.6048370368575
255,27210,Anjou,-73.5790876568837,45.6051947781452,256,27210,Anjou,-73.5782602849918,45.6048370368575
257,27399,Verdun,-73.5564566589611,45.4568598216618,258,27399,Verdun,-73.5579739493871,45.4571984852044
259,27400,Verdun,-73.5579739493871,45.4571984852044,260,27400,Verdun,-73.5564912703033,45.4614305025261
261,27401,Verdun,-73.5564912703033,45.4614305025261,262,27401,Verdun,-73.5554318882494,45.4613329379218
263,27067,Lachine,-73.6686826250526,45.4301881877829,264,27067,Lachine,-73.6759695635473,45.4282936183239
265,26709,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5170478151623,45.6947591586863,266,26709,Riviere-des-Prairies—Pointe-aux-Trembles,-73.5157131384974,45.694525308758
267,26800,Ahuntsic-Cartierville,-73.6973735865712,45.547569513862,268,26800,Ahuntsic-Cartierville,-73.6961313361709,45.5477890538511
269,26708,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4902790821896,45.6798305751534,270,26708,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4911522969383,45.6802889219047
271,26984,Saint-Léonard,-73.5952432529815,45.5862568108569,272,26984,Saint-Léonard,-73.5952630468849,45.5862154021778
273,26846,Pointe-Claire,-73.7896191827061,45.4637475253796,274,26846,Pointe-Claire,-73.7898028860577,45.4636618437173
275,26870,Lachine,-73.6911094339632,45.4344112476401,276,26870,Lachine,-73.6918239497716,45.4336732494893
277,26871,Lachine,-73.690965230863,45.4345530358392,278,26871,Lachine,-73.6865555999511,45.4357448904618
279,26847,Pointe-Claire,-73.7891133942982,45.4639905962037,280,26847,Pointe-Claire,-73.7887266279124,45.4636019396807
281,26821,Kirkland,-73.8909562968068,45.4468525652259,282,26821,Kirkland,-73.8906334644768,45.4464207508113
283,26924,Le Sud-Ouest,-73.565199585615,45.4861816628614,284,26924,Le Sud-Ouest,-73.5651215936105,45.4861085498947
285,26981,Pointe-Claire,-73.8306557425968,45.4396674858427,286,26981,Pointe-Claire,-73.830334518822,45.4397539913078
287,26989,Pierrefonds-Roxboro,-73.9056610730432,45.4574495903401,288,26989,Pierrefonds-Roxboro,-73.9051098002791,45.45672725704
289,26956,Saint-Léonard,-73.5953303856565,45.5863252152328,290,26956,Saint-Léonard,-73.5952432529815,45.5862568108569
291,27141,Verdun,-73.5430181131048,45.4584168349322,292,27141,Verdun,-73.5428148551753,45.4564510984517
293,27143,Verdun,-73.5426592805963,45.4658183216652,294,27143,Verdun,-73.5439768595894,45.464854713627
295,27014,Kirkland,-73.8910058653912,45.4476064716586,296,27014,Kirkland,-73.8909562968068,45.4468525652259
297,27016,Kirkland,-73.8833780211944,45.4504553432481,298,27016,Kirkland,-73.8834413524331,45.4496321263091
299,27047,Saint-Laurent,-73.7709669468693,45.5016614404965,300,27047,Saint-Laurent,-73.7694110377998,45.5005316778343
301,27353,Verdun,-73.5791598441725,45.4394392527761,302,27353,Verdun,-73.5821926688746,45.436973762332
303,27129,Le Sud-Ouest,-73.5750220045337,45.4777213974856,304,27129,Le Sud-Ouest,-73.5743934120919,45.4782654961536
305,27131,Le Sud-Ouest,-73.5675064264848,45.4838711383651,306,27131,Le Sud-Ouest,-73.5717229620714,45.4805177209039
307,27302,Lachine,-73.6774927641537,45.4315535946531,308,27302,Lachine,-73.6745325343684,45.4310443392732
309,27341,Verdun,-73.5801242440118,45.463356175591,310,27341,Verdun,-73.5798511177917,45.4624619165548
311,27342,Verdun,-73.579933632193,45.4654733842311,312,27342,Verdun,-73.5796040138171,45.4665137497575
313,27315,Côte-Saint-Luc,-73.6685951593001,45.4816603975012,314,27315,Côte-Saint-Luc,-73.6706620584073,45.4824276866924
315,27070,Lachine,-73.6790573996544,45.4280562071087,316,27070,Lachine,-73.6761485951731,45.4278380157733
317,27071,Lachine,-73.678950533006,45.4288154021802,318,27071,Lachine,-73.6761395735493,45.4283066741404
319,27072,Lachine,-73.678950533006,45.4288154021802,320,27072,Lachine,-73.6791229050815,45.4288472568206
321,27050,Saint-Laurent,-73.7667501959099,45.4998719481592,322,27050,Saint-Laurent,-73.7670013296309,45.4997263066314
323,27068,Lachine,-73.6759695635473,45.4282936183239,324,27068,Lachine,-73.6761395735493,45.4283066741404
325,27069,Lachine,-73.6761485951731,45.4278380157733,326,27069,Lachine,-73.6761275046517,45.4281242921579
327,27073,Lachine,-73.6791229050815,45.4288472568206,328,27073,Lachine,-73.6839061688656,45.4290588603763
329,27157,Ville-Marie,-73.5522130985037,45.4917840247633,330,27157,Ville-Marie,-73.5520904382003,45.4927926267407
331,27189,Mercier-Hochelaga-Maisonneuve,-73.5350418770366,45.546216895836,332,27189,Mercier-Hochelaga-Maisonneuve,-73.5353076250684,45.5456293109239
333,27190,Mercier-Hochelaga-Maisonneuve,-73.5349758763799,45.5463460425557,334,27190,Mercier-Hochelaga-Maisonneuve,-73.5347328112047,45.5471775652847
335,27096,LaSalle,-73.6291137068865,45.4158377571288,336,27096,LaSalle,-73.6264196124689,45.4208904051045
337,27097,LaSalle,-73.621704894633,45.4223654405523,338,27097,LaSalle,-73.6264196124689,45.4208904051045
339,27213,Anjou,-73.5805846380688,45.605834048761,340,27213,Anjou,-73.5798905301708,45.6055361537053
341,27151,Le Sud-Ouest,-73.5566617346954,45.4901582245096,342,27151,Le Sud-Ouest,-73.556329529846,45.4903325988139
343,27152,Le Sud-Ouest,-73.5566617346954,45.4901582245096,344,27152,Le Sud-Ouest,-73.5567604721884,45.4894921101293
345,27155,Ville-Marie,-73.5520904382003,45.4927926267407,346,27155,Ville-Marie,-73.5519617446855,45.4935061721349
347,27156,Ville-Marie,-73.5520904382003,45.4927926267407,348,27156,Ville-Marie,-73.5522130985037,45.4917840247633
349,27188,Mercier-Hochelaga-Maisonneuve,-73.5382072269185,45.5405532089844,350,27188,Mercier-Hochelaga-Maisonneuve,-73.5390350348367,45.5401264063144
351,27279,Lachine,-73.6460570772582,45.4412572350122,352,27279,Lachine,-73.6450548258459,45.441718156975
353,27215,Riviere-des-Prairies—Pointe-aux-Trembles,-73.6066756188646,45.6215442250179,354,27215,Riviere-des-Prairies—Pointe-aux-Trembles,-73.6074823659439,45.6224279960799
355,27216,Riviere-des-Prairies—Pointe-aux-Trembles,-73.6074823659439,45.6224279960799,356,27216,Riviere-des-Prairies—Pointe-aux-Trembles,-73.6076095794829,45.6226974636373
357,27318,LaSalle,-73.6130592696088,45.4267466328912,358,27318,LaSalle,-73.6154396989135,45.4251930814794
359,27370,Verdun,-73.5598792643899,45.4679929959492,360,27370,Verdun,-73.5599194667587,45.4677950981618
361,27371,Verdun,-73.5622955291935,45.469486622018,362,27371,Verdun,-73.5598792643899,45.4679929959492
363,27003,Pointe-Claire,-73.8300949511951,45.4398148840604,364,27003,Pointe-Claire,-73.830334518822,45.4397539913078
365,27075,Lachine,-73.6845410539085,45.428426228309,366,27075,Lachine,-73.6841370355103,45.428410053038
367,27320,LaSalle,-73.6088358466232,45.4296109239087,368,27320,LaSalle,-73.6083032941043,45.4297383095996
369,27053,Ahuntsic-Cartierville,-73.7323998827899,45.528569782536,370,27053,Ahuntsic-Cartierville,-73.7329633222013,45.5281376119091
371,27054,Ahuntsic-Cartierville,-73.7319762393118,45.5283795177991,372,27054,Ahuntsic-Cartierville,-73.7323998827899,45.528569782536
373,27055,Ahuntsic-Cartierville,-73.6774427785048,45.5404651573707,374,27055,Ahuntsic-Cartierville,-73.6822809461687,45.5412697326356
375,27161,Ville-Marie,-73.5432317232561,45.5050139505513,376,27161,Ville-Marie,-73.5434051191068,45.5050093855831
377,27030,Pointe-Claire,-73.8034798416435,45.4637442956158,378,27030,Pointe-Claire,-73.8044059782637,45.4633028847165
379,27160,Ville-Marie,-73.5432998187363,45.5048671604106,380,27160,Ville-Marie,-73.5432317232561,45.5050139505513
381,27191,Mercier-Hochelaga-Maisonneuve,-73.5335062744641,45.5479521505062,382,27191,Mercier-Hochelaga-Maisonneuve,-73.5335946703446,45.5488614086721
383,27007,Kirkland,-73.8946127017455,45.4434011156899,384,27007,Kirkland,-73.8942061563838,45.4430460877749
385,27098,LaSalle,-73.6187241992541,45.4232678034007,386,27098,LaSalle,-73.6214643066571,45.422437955064
387,27031,Pointe-Claire,-73.8034798416435,45.4637442956158,388,27031,Pointe-Claire,-73.8014375464094,45.4647562748416
389,27032,Pointe-Claire,-73.8018733489264,45.4514314002492,390,27032,Pointe-Claire,-73.8025969876011,45.4504538666042
391,27297,Lachine,-73.6839214262909,45.4335204940995,392,27297,Lachine,-73.6838699844228,45.4327139476559
393,27168,Ville-Marie,-73.5436086506456,45.5060805707204,394,27168,Ville-Marie,-73.5434455572741,45.5060071157294
395,27164,Ville-Marie,-73.5437070983521,45.5051360582767,396,27164,Ville-Marie,-73.5440494737411,45.5050423431226
397,27163,Ville-Marie,-73.5437070983521,45.5051360582767,398,27163,Ville-Marie,-73.5434827390782,45.5051005101297
399,27165,Ville-Marie,-73.5435710123584,45.5058960273731,400,27165,Ville-Marie,-73.5436086506456,45.5060805707204
401,27167,Ville-Marie,-73.5434455572741,45.5060071157294,402,27167,Ville-Marie,-73.5431492227672,45.5060715667926
403,27132,Le Sud-Ouest,-73.5939292361453,45.4665375126205,404,27132,Le Sud-Ouest,-73.5929401148981,45.4667254902397
405,27133,Le Sud-Ouest,-73.5837683794459,45.4704772139871,406,27133,Le Sud-Ouest,-73.5828251627132,45.4713404962044
407,27199,Villeray—Saint-Michel—Parc-Extension,-73.6390189077925,45.5666828845076,408,27199,Villeray—Saint-Michel—Parc-Extension,-73.6369685164859,45.5675825847272
409,27010,Kirkland,-73.8928778740364,45.4434693656541,410,27010,Kirkland,-73.8937723412936,45.445752810983
411,27011,Kirkland,-73.8937723412936,45.445752810983,412,27011,Kirkland,-73.8922204145517,45.4463249674604
413,27012,Kirkland,-73.8927257563734,45.4470067588824,414,27012,Kirkland,-73.8922204145517,45.4463249674604
415,27013,Kirkland,-73.8922204145517,45.4463249674604,416,27013,Kirkland,-73.8909562968068,45.4468525652259
417,27375,Le Sud-Ouest,-73.5536119296682,45.4709447324501,418,27375,Le Sud-Ouest,-73.5598063096817,45.471443592482
419,27377,Verdun,-73.5466401646536,45.4691564639091,420,27377,Verdun,-73.5475290693742,45.4704657367035
421,27230,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4973477417556,45.6835751771231,422,27230,Riviere-des-Prairies—Pointe-aux-Trembles,-73.497070385653,45.6823204689208
423,27236,Pierrefonds-Roxboro,-73.9414381922132,45.463340075198,424,27236,Pierrefonds-Roxboro,-73.9392632404504,45.4617046141954
425,27237,Pierrefonds-Roxboro,-73.9414381922132,45.463340075198,426,27237,Pierrefonds-Roxboro,-73.9395316227653,45.461603158539
427,27231,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4922724895338,45.6902192626766,428,27231,Riviere-des-Prairies—Pointe-aux-Trembles,-73.4924525788846,45.6895931845082
429,27064,Lachine,-73.6803606926097,45.4321984371115,430,27064,Lachine,-73.6835786960567,45.4325114990467
431,27061,Ahuntsic-Cartierville,-73.6972930723349,45.5467754575712,432,27061,Ahuntsic-Cartierville,-73.6972228252538,45.5463899090644
433,27038,Pointe-Claire,-73.7914525943007,45.4636816723406,434,27038,Pointe-Claire,-73.7898028860577,45.4636618437173
435,27172,Ville-Marie,-73.591738333534,45.5027849981243,436,27172,Ville-Marie,-73.5927836044096,45.5011034267265
437,27173,Ville-Marie,-73.5929213338092,45.5027632555613,438,27173,Ville-Marie,-73.591738333534,45.5027849981243
